State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
,Maryland,2016,January,12 month-ending,Methadone (T40.3),179,100,0.0214509417,
,Maryland,2016,February,12 month-ending,Methadone (T40.3),183,100,0.0214183212,
,Maryland,2016,March,12 month-ending,Methadone (T40.3),183,100,0.0214169451,
,Maryland,2016,April,12 month-ending,Methadone (T40.3),180,100,0.0191893563,
,Maryland,2016,May,12 month-ending,Methadone (T40.3),177,100,0.0233754091,
,Maryland,2016,June,12 month-ending,Methadone (T40.3),180,100,0.0254647313,
,Maryland,2016,July,12 month-ending,Methadone (T40.3),180,100,0.0274731081,
,Maryland,2016,August,12 month-ending,Methadone (T40.3),191,100,0.0273384926,
,Maryland,2016,September,12 month-ending,Methadone (T40.3),190,100,0.0250657977,
,Maryland,2016,October,12 month-ending,Methadone (T40.3),188,100,0.0228909144,
,Maryland,2016,November,12 month-ending,Methadone (T40.3),189,100,0.0186096522,
,Maryland,2016,December,12 month-ending,Methadone (T40.3),194,100,0.0184877057,
,Maryland,2017,January,12 month-ending,Methadone (T40.3),200,100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,Methadone (T40.3),189,100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,Methadone (T40.3),202,100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,Methadone (T40.3),209,100,0.0443619939,*Likely underreported due to incomplete data
,Maryland,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),400,100,0.0085851648,
,Maryland,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),406,100,0.0085534053,
,Maryland,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),403,100,0.0085437225,
,Maryland,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),405,100,0.0106546198,
,Maryland,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),403,100,0.0106168383,
,Maryland,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),394,100,0.010570601,
,Maryland,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),393,100,0.0105516397,
,Maryland,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),394,100,0.0105358535,
,Maryland,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),401,100,0.0147414973,
,Maryland,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),418,100,0.018895654,
,Maryland,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),418,100,0.021015909,
,Maryland,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),408,100,0.0212035113,
,Maryland,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),394,100,0.0214509417,
,Maryland,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),404,100,0.0214183212,
,Maryland,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),431,100,0.0214169451,
,Maryland,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),472,100,0.0191893563,
,Maryland,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),508,100,0.0233754091,
,Maryland,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),551,100,0.0254647313,
,Maryland,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),573,100,0.0274731081,
,Maryland,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),603,100,0.0273384926,
,Maryland,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),633,100,0.0250657977,
,Maryland,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),632,100,0.0228909144,
,Maryland,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),665,100,0.0186096522,
,Maryland,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),694,100,0.0184877057,
,Maryland,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),713,100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),709,100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),714,100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),704,100,0.0443619939,*Likely underreported due to incomplete data
,Maryland,2015,January,12 month-ending,Number of Deaths,"46,592",100,0.0085851648,
,Maryland,2015,February,12 month-ending,Number of Deaths,"46,765",100,0.0085534053,
,Maryland,2015,March,12 month-ending,Number of Deaths,"46,818",100,0.0085437225,
,Maryland,2015,April,12 month-ending,Number of Deaths,"46,928",100,0.0106546198,
,Maryland,2015,May,12 month-ending,Number of Deaths,"47,095",100,0.0106168383,
,Maryland,2015,June,12 month-ending,Number of Deaths,"47,301",100,0.010570601,
,Maryland,2015,July,12 month-ending,Number of Deaths,"47,386",100,0.0105516397,
,Maryland,2015,August,12 month-ending,Number of Deaths,"47,457",100,0.0105358535,
,Maryland,2015,September,12 month-ending,Number of Deaths,"47,485",100,0.0147414973,
,Maryland,2015,October,12 month-ending,Number of Deaths,"47,630",100,0.018895654,
,Maryland,2015,November,12 month-ending,Number of Deaths,"47,583",100,0.021015909,
,Maryland,2015,December,12 month-ending,Number of Deaths,"47,162",100,0.0212035113,
,Maryland,2016,January,12 month-ending,Number of Deaths,"46,618",100,0.0214509417,
,Maryland,2016,February,12 month-ending,Number of Deaths,"46,689",100,0.0214183212,
,Maryland,2016,March,12 month-ending,Number of Deaths,"46,692",100,0.0214169451,
,Maryland,2016,April,12 month-ending,Number of Deaths,"46,901",100,0.0191893563,
,Maryland,2016,May,12 month-ending,Number of Deaths,"47,058",100,0.0233754091,
,Maryland,2016,June,12 month-ending,Number of Deaths,"47,124",100,0.0254647313,
,Maryland,2016,July,12 month-ending,Number of Deaths,"47,319",100,0.0274731081,
,Maryland,2016,August,12 month-ending,Number of Deaths,"47,552",100,0.0273384926,
,Maryland,2016,September,12 month-ending,Number of Deaths,"47,874",100,0.0250657977,
,Maryland,2016,October,12 month-ending,Number of Deaths,"48,054",100,0.0228909144,
,Maryland,2016,November,12 month-ending,Number of Deaths,"48,362",100,0.0186096522,
,Maryland,2016,December,12 month-ending,Number of Deaths,"48,681",100,0.0184877057,
,Maryland,2017,January,12 month-ending,Number of Deaths,"49,046",100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,Number of Deaths,"49,204",100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,Number of Deaths,"49,505",100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,Number of Deaths,"49,592",100,0.0443619939,*Likely underreported due to incomplete data
,Maryland,2015,January,12 month-ending,Number of Drug Overdose Deaths,"1,078",100,0.0085851648,
,Maryland,2015,February,12 month-ending,Number of Drug Overdose Deaths,"1,115",100,0.0085534053,
,Maryland,2015,March,12 month-ending,Number of Drug Overdose Deaths,"1,129",100,0.0085437225,
,Maryland,2015,April,12 month-ending,Number of Drug Overdose Deaths,"1,125",100,0.0106546198,
,Maryland,2015,May,12 month-ending,Number of Drug Overdose Deaths,"1,137",100,0.0106168383,
,Maryland,2015,June,12 month-ending,Number of Drug Overdose Deaths,"1,137",100,0.010570601,
,Maryland,2015,July,12 month-ending,Number of Drug Overdose Deaths,"1,146",100,0.0105516397,
,Maryland,2015,August,12 month-ending,Number of Drug Overdose Deaths,"1,169",100,0.0105358535,
,Maryland,2015,September,12 month-ending,Number of Drug Overdose Deaths,"1,212",100,0.0147414973,
,Maryland,2015,October,12 month-ending,Number of Drug Overdose Deaths,"1,251",100,0.018895654,
,Maryland,2015,November,12 month-ending,Number of Drug Overdose Deaths,"1,282",100,0.021015909,
,Maryland,2015,December,12 month-ending,Number of Drug Overdose Deaths,"1,320",100,0.0212035113,
,Maryland,2016,January,12 month-ending,Number of Drug Overdose Deaths,"1,303",100,0.0214509417,
,Maryland,2016,February,12 month-ending,Number of Drug Overdose Deaths,"1,336",100,0.0214183212,
,Maryland,2016,March,12 month-ending,Number of Drug Overdose Deaths,"1,381",100,0.0214169451,
,Maryland,2016,April,12 month-ending,Number of Drug Overdose Deaths,"1,479",100,0.0191893563,
,Maryland,2016,May,12 month-ending,Number of Drug Overdose Deaths,"1,580",100,0.0233754091,
,Maryland,2016,June,12 month-ending,Number of Drug Overdose Deaths,"1,683",100,0.0254647313,
,Maryland,2016,July,12 month-ending,Number of Drug Overdose Deaths,"1,758",100,0.0274731081,
,Maryland,2016,August,12 month-ending,Number of Drug Overdose Deaths,"1,848",100,0.0273384926,
,Maryland,2016,September,12 month-ending,Number of Drug Overdose Deaths,"1,907",100,0.0250657977,
,Maryland,2016,October,12 month-ending,Number of Drug Overdose Deaths,"1,945",100,0.0228909144,
,Maryland,2016,November,12 month-ending,Number of Drug Overdose Deaths,"1,997",100,0.0186096522,
,Maryland,2016,December,12 month-ending,Number of Drug Overdose Deaths,"2,074",100,0.0184877057,
,Maryland,2017,January,12 month-ending,Number of Drug Overdose Deaths,"2,174",100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,Number of Drug Overdose Deaths,"2,188",100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,Number of Drug Overdose Deaths,"2,230",100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,Number of Drug Overdose Deaths,"2,263",100,0.0443619939,*Likely underreported due to incomplete data
,Maryland,2015,January,12 month-ending,Percent with drugs specified,98.6085343228,100,0.0085851648,
,Maryland,2015,February,12 month-ending,Percent with drugs specified,98.7443946188,100,0.0085534053,
,Maryland,2015,March,12 month-ending,Percent with drugs specified,98.6713906112,100,0.0085437225,
,Maryland,2015,April,12 month-ending,Percent with drugs specified,98.8444444444,100,0.0106546198,
,Maryland,2015,May,12 month-ending,Percent with drugs specified,98.7686895339,100,0.0106168383,
,Maryland,2015,June,12 month-ending,Percent with drugs specified,98.5048372911,100,0.010570601,
,Maryland,2015,July,12 month-ending,Percent with drugs specified,98.6910994764,100,0.0105516397,
,Maryland,2015,August,12 month-ending,Percent with drugs specified,98.4602224123,100,0.0105358535,
,Maryland,2015,September,12 month-ending,Percent with drugs specified,98.4323432343,100,0.0147414973,
,Maryland,2015,October,12 month-ending,Percent with drugs specified,98.481215028,100,0.018895654,
,Maryland,2015,November,12 month-ending,Percent with drugs specified,98.2839313573,100,0.021015909,
,Maryland,2015,December,12 month-ending,Percent with drugs specified,98.4090909091,100,0.0212035113,
,Maryland,2016,January,12 month-ending,Percent with drugs specified,98.5418265541,100,0.0214509417,
,Maryland,2016,February,12 month-ending,Percent with drugs specified,98.6526946108,100,0.0214183212,
,Maryland,2016,March,12 month-ending,Percent with drugs specified,98.7690079652,100,0.0214169451,
,Maryland,2016,April,12 month-ending,Percent with drugs specified,98.6477349561,100,0.0191893563,
,Maryland,2016,May,12 month-ending,Percent with drugs specified,98.8607594937,100,0.0233754091,
,Maryland,2016,June,12 month-ending,Percent with drugs specified,98.752228164,100,0.0254647313,
,Maryland,2016,July,12 month-ending,Percent with drugs specified,98.8054607509,100,0.0274731081,
,Maryland,2016,August,12 month-ending,Percent with drugs specified,98.8095238095,100,0.0273384926,
,Maryland,2016,September,12 month-ending,Percent with drugs specified,98.8463555322,100,0.0250657977,
,Maryland,2016,October,12 month-ending,Percent with drugs specified,98.766066838,100,0.0228909144,
,Maryland,2016,November,12 month-ending,Percent with drugs specified,98.8983475213,100,0.0186096522,
,Maryland,2016,December,12 month-ending,Percent with drugs specified,98.7945998071,100,0.0184877057,
,Maryland,2017,January,12 month-ending,Percent with drugs specified,98.7120515179,100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,Percent with drugs specified,98.5831809872,100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,Percent with drugs specified,98.5201793722,100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,Percent with drugs specified,98.4533804684,100,0.0443619939,*Likely underreported due to incomplete data
,Maryland,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0.0085851648,
,Maryland,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),16,100,0.0085534053,
,Maryland,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.0085437225,
,Maryland,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.0106546198,
,Maryland,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.0106168383,
,Maryland,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.010570601,
,Maryland,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.0105516397,
,Maryland,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.0105358535,
,Maryland,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.0147414973,
,Maryland,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.018895654,
,Maryland,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.021015909,
,Maryland,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.0212035113,
,Maryland,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.0214509417,
,Maryland,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0214183212,
,Maryland,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0214169451,
,Maryland,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0191893563,
,Maryland,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0.0233754091,
,Maryland,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0.0254647313,
,Maryland,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0.0274731081,
,Maryland,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),38,100,0.0273384926,
,Maryland,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),42,100,0.0250657977,
,Maryland,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),44,100,0.0228909144,
,Maryland,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),42,100,0.0186096522,
,Maryland,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.0184877057,
,Maryland,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),48,100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),50,100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),54,100,0.0443619939,*Likely underreported due to incomplete data
,Maryland,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",237,100,0.0085851648,
,Maryland,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",259,100,0.0085534053,
,Maryland,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",263,100,0.0085437225,
,Maryland,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",244,100,0.0106546198,
,Maryland,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",233,100,0.0106168383,
,Maryland,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",227,100,0.010570601,
,Maryland,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",231,100,0.0105516397,
,Maryland,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",243,100,0.0105358535,
,Maryland,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",268,100,0.0147414973,
,Maryland,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",299,100,0.018895654,
,Maryland,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",330,100,0.021015909,
,Maryland,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",373,100,0.0212035113,
,Maryland,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",386,100,0.0214509417,
,Maryland,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",421,100,0.0214183212,
,Maryland,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",449,100,0.0214169451,
,Maryland,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",521,100,0.0191893563,
,Maryland,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",617,100,0.0233754091,
,Maryland,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",706,100,0.0254647313,
,Maryland,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",778,100,0.0274731081,
,Maryland,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",845,100,0.0273384926,
,Maryland,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",913,100,0.0250657977,
,Maryland,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",974,100,0.0228909144,
,Maryland,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","1,040",100,0.0186096522,
,Maryland,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","1,122",100,0.0184877057,
,Maryland,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","1,224",100,0.0224279248,*Likely underreported due to incomplete data
,Maryland,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","1,270",100,0.0243882611,*Likely underreported due to incomplete data
,Maryland,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","1,339",100,0.0282799717,*Likely underreported due to incomplete data
,Maryland,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","1,391",100,0.0443619939,*Likely underreported due to incomplete data
,Maine,2015,January,12 month-ending,Cocaine (T40.5),22,100,0.0587069788,
,Maine,2015,February,12 month-ending,Cocaine (T40.5),25,100,0.0433369447,
,Maine,2015,March,12 month-ending,Cocaine (T40.5),23,100,0.0287749083,
,Maine,2015,April,12 month-ending,Cocaine (T40.5),24,100,0.0214392911,
,Maine,2015,May,12 month-ending,Cocaine (T40.5),24,100,0.0142622834,
,Maine,2015,June,12 month-ending,Cocaine (T40.5),22,100,0.0142694064,
,Maine,2015,July,12 month-ending,Cocaine (T40.5),21,100,0.0142328494,
,Maine,2015,August,12 month-ending,Cocaine (T40.5),23,100,0.0141053671,
,Maine,2015,September,12 month-ending,Cocaine (T40.5),26,100,0.0069949636,
,Maine,2015,October,12 month-ending,Cocaine (T40.5),28,100,0.0069599109,
,Maine,2015,November,12 month-ending,Cocaine (T40.5),33,100,0,
,Maine,2015,December,12 month-ending,Cocaine (T40.5),32,100,0,
,Maine,2016,January,12 month-ending,Cocaine (T40.5),32,100,0,
,Maine,2016,February,12 month-ending,Cocaine (T40.5),32,100,0,
,Maine,2016,March,12 month-ending,Cocaine (T40.5),34,100,0,
,Maine,2016,April,12 month-ending,Cocaine (T40.5),39,100,0,
,Maine,2016,May,12 month-ending,Cocaine (T40.5),43,100,0,
,Maine,2016,June,12 month-ending,Cocaine (T40.5),48,100,0,
,Maine,2016,July,12 month-ending,Cocaine (T40.5),51,100,0,
,Maine,2016,August,12 month-ending,Cocaine (T40.5),54,100,0,
,Maine,2016,September,12 month-ending,Cocaine (T40.5),53,100,0,
,Maine,2016,October,12 month-ending,Cocaine (T40.5),53,100,0,
,Maine,2016,November,12 month-ending,Cocaine (T40.5),57,100,0,
,Maine,2016,December,12 month-ending,Cocaine (T40.5),59,100,0,
,Maine,2017,January,12 month-ending,Cocaine (T40.5),60,100,0.0424448217,*Likely underreported due to incomplete data
,Maine,2017,February,12 month-ending,Cocaine (T40.5),62,100,0.0492125984,*Likely underreported due to incomplete data
,Maine,2017,March,12 month-ending,Cocaine (T40.5),66,100,0.0488622086,*Likely underreported due to incomplete data
,Maine,2017,April,12 month-ending,Cocaine (T40.5),66,100,0.0484563201,*Likely underreported due to incomplete data
,Maine,2015,January,12 month-ending,Heroin (T40.1),38,100,0.0587069788,
,Maine,2015,February,12 month-ending,Heroin (T40.1),40,100,0.0433369447,
,Maine,2015,March,12 month-ending,Heroin (T40.1),42,100,0.0287749083,
,Maine,2015,April,12 month-ending,Heroin (T40.1),46,100,0.0214392911,
,Maine,2015,May,12 month-ending,Heroin (T40.1),45,100,0.0142622834,
,Maine,2015,June,12 month-ending,Heroin (T40.1),44,100,0.0142694064,
,Maine,2015,July,12 month-ending,Heroin (T40.1),48,100,0.0142328494,
,Maine,2015,August,12 month-ending,Heroin (T40.1),48,100,0.0141053671,
,Maine,2015,September,12 month-ending,Heroin (T40.1),49,100,0.0069949636,
,Maine,2015,October,12 month-ending,Heroin (T40.1),51,100,0.0069599109,
,Maine,2015,November,12 month-ending,Heroin (T40.1),55,100,0,
,Maine,2015,December,12 month-ending,Heroin (T40.1),53,100,0,
,Maine,2016,January,12 month-ending,Heroin (T40.1),49,100,0,
,Maine,2016,February,12 month-ending,Heroin (T40.1),49,100,0,
,Maine,2016,March,12 month-ending,Heroin (T40.1),49,100,0,
,Maine,2016,April,12 month-ending,Heroin (T40.1),50,100,0,
,Maine,2016,May,12 month-ending,Heroin (T40.1),52,100,0,
,Maine,2016,June,12 month-ending,Heroin (T40.1),54,100,0,
,Maine,2016,July,12 month-ending,Heroin (T40.1),57,100,0,
,Maine,2016,August,12 month-ending,Heroin (T40.1),59,100,0,
,Maine,2016,September,12 month-ending,Heroin (T40.1),56,100,0,
,Maine,2016,October,12 month-ending,Heroin (T40.1),51,100,0,
,Maine,2016,November,12 month-ending,Heroin (T40.1),52,100,0,
,Maine,2016,December,12 month-ending,Heroin (T40.1),54,100,0,
,Maine,2017,January,12 month-ending,Heroin (T40.1),55,100,0.0424448217,*Likely underreported due to incomplete data
,Maine,2017,February,12 month-ending,Heroin (T40.1),55,100,0.0492125984,*Likely underreported due to incomplete data
,Maine,2017,March,12 month-ending,Heroin (T40.1),53,100,0.0488622086,*Likely underreported due to incomplete data
,Maine,2017,April,12 month-ending,Heroin (T40.1),50,100,0.0484563201,*Likely underreported due to incomplete data
,Maine,2015,January,12 month-ending,Methadone (T40.3),35,100,0.0587069788,
,Maine,2015,February,12 month-ending,Methadone (T40.3),35,100,0.0433369447,
,Maine,2015,March,12 month-ending,Methadone (T40.3),36,100,0.0287749083,
,Maine,2015,April,12 month-ending,Methadone (T40.3),41,100,0.0214392911,
,Maine,2015,May,12 month-ending,Methadone (T40.3),40,100,0.0142622834,
,Maine,2015,June,12 month-ending,Methadone (T40.3),39,100,0.0142694064,
,Maine,2015,July,12 month-ending,Methadone (T40.3),40,100,0.0142328494,
,Maine,2015,August,12 month-ending,Methadone (T40.3),39,100,0.0141053671,
,Maine,2015,September,12 month-ending,Methadone (T40.3),41,100,0.0069949636,
,Maine,2015,October,12 month-ending,Methadone (T40.3),41,100,0.0069599109,
,Maine,2015,November,12 month-ending,Methadone (T40.3),37,100,0,
,Maine,2015,December,12 month-ending,Methadone (T40.3),37,100,0,
,Maine,2016,January,12 month-ending,Methadone (T40.3),34,100,0,
,Maine,2016,February,12 month-ending,Methadone (T40.3),32,100,0,
,Maine,2016,March,12 month-ending,Methadone (T40.3),33,100,0,
,Maine,2016,April,12 month-ending,Methadone (T40.3),32,100,0,
,Maine,2016,May,12 month-ending,Methadone (T40.3),34,100,0,
,Maine,2016,June,12 month-ending,Methadone (T40.3),35,100,0,
,Maine,2016,July,12 month-ending,Methadone (T40.3),33,100,0,
,Maine,2016,August,12 month-ending,Methadone (T40.3),35,100,0,
,Maine,2016,September,12 month-ending,Methadone (T40.3),33,100,0,
,Maine,2016,October,12 month-ending,Methadone (T40.3),32,100,0,
,Maine,2016,November,12 month-ending,Methadone (T40.3),34,100,0,
,Maine,2016,December,12 month-ending,Methadone (T40.3),39,100,0,
,Maine,2017,January,12 month-ending,Methadone (T40.3),39,100,0.0424448217,*Likely underreported due to incomplete data
,Maine,2017,February,12 month-ending,Methadone (T40.3),39,100,0.0492125984,*Likely underreported due to incomplete data
,Maine,2017,March,12 month-ending,Methadone (T40.3),38,100,0.0488622086,*Likely underreported due to incomplete data
,Maine,2017,April,12 month-ending,Methadone (T40.3),36,100,0.0484563201,*Likely underreported due to incomplete data
,Maine,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),82,100,0.0587069788,
,Maine,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),88,100,0.0433369447,
,Maine,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),96,100,0.0287749083,
,Maine,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),99,100,0.0214392911,
,Maine,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),95,100,0.0142622834,
,Maine,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),99,100,0.0142694064,
,Maine,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),104,100,0.0142328494,
,Maine,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),95,100,0.0141053671,
,Maine,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0.0069949636,
,Maine,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0.0069599109,
,Maine,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,
,Maine,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,
,Maine,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),108,100,0,
,Maine,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),104,100,0,
,Maine,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),103,100,0,
,Maine,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),111,100,0,
,Maine,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),116,100,0,
,Maine,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),120,100,0,
,Maine,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),123,100,0,
,Maine,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0,
,Maine,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,
,Maine,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),126,100,0,
,Maine,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,
,Maine,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0,
,Maine,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0.0424448217,*Likely underreported due to incomplete data
,Maine,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),131,100,0.0492125984,*Likely underreported due to incomplete data
,Maine,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0.0488622086,*Likely underreported due to incomplete data
,Maine,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),126,100,0.0484563201,*Likely underreported due to incomplete data
,Maine,2015,January,12 month-ending,Number of Deaths,"13,627",100,0.0587069788,
,Maine,2015,February,12 month-ending,Number of Deaths,"13,845",100,0.0433369447,
,Maine,2015,March,12 month-ending,Number of Deaths,"13,901",100,0.0287749083,
,Maine,2015,April,12 month-ending,Number of Deaths,"13,993",100,0.0214392911,
,Maine,2015,May,12 month-ending,Number of Deaths,"14,023",100,0.0142622834,
,Maine,2015,June,12 month-ending,Number of Deaths,"14,016",100,0.0142694064,
,Maine,2015,July,12 month-ending,Number of Deaths,"14,052",100,0.0142328494,
