State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
,New Hampshire,2016,June,12 month-ending,Cocaine,41,100,0.0433613737,
,New Hampshire,2016,July,12 month-ending,Cocaine,44,100,0.0432451133,
,New Hampshire,2016,August,12 month-ending,Cocaine,46,100,0.0431145986,
,New Hampshire,2016,September,12 month-ending,Cocaine,45,100,0.0429848693,
,New Hampshire,2016,October,12 month-ending,Cocaine,51,100,0.0426839679,
,New Hampshire,2016,November,12 month-ending,Cocaine,51,100,0.0425966945,
,New Hampshire,2016,December,12 month-ending,Cocaine,53,100,0.050382064,
,New Hampshire,2017,January,12 month-ending,Cocaine,52,100,0.0669008195,*Likely underreported due to incomplete data
,New Hampshire,2017,February,12 month-ending,Cocaine,52,100,0.0917890521,*Likely underreported due to incomplete data
,New Hampshire,2017,March,12 month-ending,Cocaine,52,100,0.0995933272,*Likely underreported due to incomplete data
,New Hampshire,2017,April,12 month-ending,Cocaine,53,100,0.1574411667,*Likely underreported due to incomplete data
,New Hampshire,2015,January,12 month-ending,Heroin,97,100,0.0440839358,
,New Hampshire,2015,February,12 month-ending,Heroin,99,100,0.1044113808,
,New Hampshire,2015,March,12 month-ending,Heroin,100,100,0.1039411,
,New Hampshire,2015,April,12 month-ending,Heroin,106,100,0.1027309306,
,New Hampshire,2015,May,12 month-ending,Heroin,100,100,0.1026518392,
,New Hampshire,2015,June,12 month-ending,Heroin,99,100,0.1030573686,
,New Hampshire,2015,July,12 month-ending,Heroin,92,100,0.1020842195,
,New Hampshire,2015,August,12 month-ending,Heroin,86,100,0.1106006466,
,New Hampshire,2015,September,12 month-ending,Heroin,87,100,0.118895966,
,New Hampshire,2015,October,12 month-ending,Heroin,87,100,0.1270971022,
,New Hampshire,2015,November,12 month-ending,Heroin,86,100,0.1278118609,
,New Hampshire,2015,December,12 month-ending,Heroin,79,100,0.1364721938,
,New Hampshire,2016,January,12 month-ending,Heroin,78,100,0.0946888181,
,New Hampshire,2016,February,12 month-ending,Heroin,73,100,0.0346320346,
,New Hampshire,2016,March,12 month-ending,Heroin,67,100,0.034581136,
,New Hampshire,2016,April,12 month-ending,Heroin,58,100,0.0346170489,
,New Hampshire,2016,May,12 month-ending,Heroin,55,100,0.0347101701,
,New Hampshire,2016,June,12 month-ending,Heroin,51,100,0.0433613737,
,New Hampshire,2016,July,12 month-ending,Heroin,48,100,0.0432451133,
,New Hampshire,2016,August,12 month-ending,Heroin,48,100,0.0431145986,
,New Hampshire,2016,September,12 month-ending,Heroin,39,100,0.0429848693,
,New Hampshire,2016,October,12 month-ending,Heroin,29,100,0.0426839679,
,New Hampshire,2016,November,12 month-ending,Heroin,26,100,0.0425966945,
,New Hampshire,2016,December,12 month-ending,Heroin,26,100,0.050382064,
,New Hampshire,2017,January,12 month-ending,Heroin,24,100,0.0669008195,*Likely underreported due to incomplete data
,New Hampshire,2017,February,12 month-ending,Heroin,23,100,0.0917890521,*Likely underreported due to incomplete data
,New Hampshire,2017,March,12 month-ending,Heroin,25,100,0.0995933272,*Likely underreported due to incomplete data
,New Hampshire,2017,April,12 month-ending,Heroin,24,100,0.1574411667,*Likely underreported due to incomplete data
,New Hampshire,2015,January,12 month-ending,Methadone,39,100,0.0440839358,
,New Hampshire,2015,February,12 month-ending,Methadone,32,100,0.1044113808,
,New Hampshire,2015,March,12 month-ending,Methadone,32,100,0.1039411,
,New Hampshire,2015,April,12 month-ending,Methadone,30,100,0.1027309306,
,New Hampshire,2015,May,12 month-ending,Methadone,27,100,0.1026518392,
,New Hampshire,2015,June,12 month-ending,Methadone,25,100,0.1030573686,
,New Hampshire,2015,July,12 month-ending,Methadone,23,100,0.1020842195,
,New Hampshire,2015,August,12 month-ending,Methadone,21,100,0.1106006466,
,New Hampshire,2015,September,12 month-ending,Methadone,21,100,0.118895966,
,New Hampshire,2015,October,12 month-ending,Methadone,21,100,0.1270971022,
,New Hampshire,2015,November,12 month-ending,Methadone,23,100,0.1278118609,
,New Hampshire,2015,December,12 month-ending,Methadone,23,100,0.1364721938,
,New Hampshire,2016,January,12 month-ending,Methadone,21,100,0.0946888181,
,New Hampshire,2016,February,12 month-ending,Methadone,25,100,0.0346320346,
,New Hampshire,2016,March,12 month-ending,Methadone,26,100,0.034581136,
,New Hampshire,2016,April,12 month-ending,Methadone,27,100,0.0346170489,
,New Hampshire,2016,May,12 month-ending,Methadone,31,100,0.0347101701,
,New Hampshire,2016,June,12 month-ending,Methadone,29,100,0.0433613737,
,New Hampshire,2016,July,12 month-ending,Methadone,29,100,0.0432451133,
,New Hampshire,2016,August,12 month-ending,Methadone,32,100,0.0431145986,
,New Hampshire,2016,September,12 month-ending,Methadone,30,100,0.0429848693,
,New Hampshire,2016,October,12 month-ending,Methadone,29,100,0.0426839679,
,New Hampshire,2016,November,12 month-ending,Methadone,29,100,0.0425966945,
,New Hampshire,2016,December,12 month-ending,Methadone,28,100,0.050382064,
,New Hampshire,2017,January,12 month-ending,Methadone,22,100,0.0669008195,*Likely underreported due to incomplete data
,New Hampshire,2017,February,12 month-ending,Methadone,19,100,0.0917890521,*Likely underreported due to incomplete data
,New Hampshire,2017,March,12 month-ending,Methadone,17,100,0.0995933272,*Likely underreported due to incomplete data
,New Hampshire,2017,April,12 month-ending,Methadone,18,100,0.1574411667,*Likely underreported due to incomplete data
,New Hampshire,2015,January,12 month-ending,Natural & semi-synthetic opioids,84,100,0.0440839358,
,New Hampshire,2015,February,12 month-ending,Natural & semi-synthetic opioids,85,100,0.1044113808,
,New Hampshire,2015,March,12 month-ending,Natural & semi-synthetic opioids,77,100,0.1039411,
,New Hampshire,2015,April,12 month-ending,Natural & semi-synthetic opioids,78,100,0.1027309306,
,New Hampshire,2015,May,12 month-ending,Natural & semi-synthetic opioids,76,100,0.1026518392,
,New Hampshire,2015,June,12 month-ending,Natural & semi-synthetic opioids,76,100,0.1030573686,
,New Hampshire,2015,July,12 month-ending,Natural & semi-synthetic opioids,69,100,0.1020842195,
,New Hampshire,2015,August,12 month-ending,Natural & semi-synthetic opioids,67,100,0.1106006466,
,New Hampshire,2015,September,12 month-ending,Natural & semi-synthetic opioids,69,100,0.118895966,
,New Hampshire,2015,October,12 month-ending,Natural & semi-synthetic opioids,69,100,0.1270971022,
,New Hampshire,2015,November,12 month-ending,Natural & semi-synthetic opioids,70,100,0.1278118609,
,New Hampshire,2015,December,12 month-ending,Natural & semi-synthetic opioids,63,100,0.1364721938,
,New Hampshire,2016,January,12 month-ending,Natural & semi-synthetic opioids,61,100,0.0946888181,
,New Hampshire,2016,February,12 month-ending,Natural & semi-synthetic opioids,68,100,0.0346320346,
,New Hampshire,2016,March,12 month-ending,Natural & semi-synthetic opioids,70,100,0.034581136,
,New Hampshire,2016,April,12 month-ending,Natural & semi-synthetic opioids,71,100,0.0346170489,
,New Hampshire,2016,May,12 month-ending,Natural & semi-synthetic opioids,75,100,0.0347101701,
,New Hampshire,2016,June,12 month-ending,Natural & semi-synthetic opioids,70,100,0.0433613737,
,New Hampshire,2016,July,12 month-ending,Natural & semi-synthetic opioids,75,100,0.0432451133,
,New Hampshire,2016,August,12 month-ending,Natural & semi-synthetic opioids,74,100,0.0431145986,
,New Hampshire,2016,September,12 month-ending,Natural & semi-synthetic opioids,74,100,0.0429848693,
,New Hampshire,2016,October,12 month-ending,Natural & semi-synthetic opioids,69,100,0.0426839679,
,New Hampshire,2016,November,12 month-ending,Natural & semi-synthetic opioids,68,100,0.0425966945,
,New Hampshire,2016,December,12 month-ending,Natural & semi-synthetic opioids,68,100,0.050382064,
,New Hampshire,2017,January,12 month-ending,Natural & semi-synthetic opioids,62,100,0.0669008195,*Likely underreported due to incomplete data
,New Hampshire,2017,February,12 month-ending,Natural & semi-synthetic opioids,52,100,0.0917890521,*Likely underreported due to incomplete data
,New Hampshire,2017,March,12 month-ending,Natural & semi-synthetic opioids,50,100,0.0995933272,*Likely underreported due to incomplete data
,New Hampshire,2017,April,12 month-ending,Natural & semi-synthetic opioids,50,100,0.1574411667,*Likely underreported due to incomplete data
,New Hampshire,2015,January,12 month-ending,Psychostimulants with abuse potential,4,100,0.0440839358,
,New Hampshire,2015,February,12 month-ending,Psychostimulants with abuse potential,5,100,0.1044113808,
,New Hampshire,2015,March,12 month-ending,Psychostimulants with abuse potential,6,100,0.1039411,
,New Hampshire,2015,April,12 month-ending,Psychostimulants with abuse potential,7,100,0.1027309306,
,New Hampshire,2015,May,12 month-ending,Psychostimulants with abuse potential,8,100,0.1026518392,
,New Hampshire,2015,June,12 month-ending,Psychostimulants with abuse potential,9,100,0.1030573686,
,New Hampshire,2015,July,12 month-ending,Psychostimulants with abuse potential,9,100,0.1020842195,
,New Hampshire,2015,August,12 month-ending,Psychostimulants with abuse potential,8,100,0.1106006466,
,New Hampshire,2015,September,12 month-ending,Psychostimulants with abuse potential,7,100,0.118895966,
,New Hampshire,2015,October,12 month-ending,Psychostimulants with abuse potential,7,100,0.1270971022,
,New Hampshire,2015,November,12 month-ending,Psychostimulants with abuse potential,6,100,0.1278118609,
,New Hampshire,2015,December,12 month-ending,Psychostimulants with abuse potential,6,100,0.1364721938,
,New Hampshire,2016,January,12 month-ending,Psychostimulants with abuse potential,6,100,0.0946888181,
,New Hampshire,2016,February,12 month-ending,Psychostimulants with abuse potential,6,100,0.0346320346,
,New Hampshire,2016,March,12 month-ending,Psychostimulants with abuse potential,6,100,0.034581136,
,New Hampshire,2016,April,12 month-ending,Psychostimulants with abuse potential,6,100,0.0346170489,
,New Hampshire,2016,May,12 month-ending,Psychostimulants with abuse potential,5,100,0.0347101701,
,New Hampshire,2016,June,12 month-ending,Psychostimulants with abuse potential,4,100,0.0433613737,
,New Hampshire,2016,July,12 month-ending,Psychostimulants with abuse potential,7,100,0.0432451133,
,New Hampshire,2016,August,12 month-ending,Psychostimulants with abuse potential,8,100,0.0431145986,
,New Hampshire,2016,September,12 month-ending,Psychostimulants with abuse potential,10,100,0.0429848693,
,New Hampshire,2016,October,12 month-ending,Psychostimulants with abuse potential,10,100,0.0426839679,
,New Hampshire,2016,November,12 month-ending,Psychostimulants with abuse potential,10,100,0.0425966945,
,New Hampshire,2016,December,12 month-ending,Psychostimulants with abuse potential,12,100,0.050382064,
,New Hampshire,2017,January,12 month-ending,Psychostimulants with abuse potential,12,100,0.0669008195,*Likely underreported due to incomplete data
,New Hampshire,2017,February,12 month-ending,Psychostimulants with abuse potential,11,100,0.0917890521,*Likely underreported due to incomplete data
,New Hampshire,2017,March,12 month-ending,Psychostimulants with abuse potential,10,100,0.0995933272,*Likely underreported due to incomplete data
,New Hampshire,2017,April,12 month-ending,Psychostimulants with abuse potential,11,100,0.1574411667,*Likely underreported due to incomplete data
,New Hampshire,2015,January,12 month-ending,"Synthetic opioids, excl. methadone",171,100,0.0440839358,
,New Hampshire,2015,February,12 month-ending,"Synthetic opioids, excl. methadone",186,100,0.1044113808,
,New Hampshire,2015,March,12 month-ending,"Synthetic opioids, excl. methadone",198,100,0.1039411,
,New Hampshire,2015,April,12 month-ending,"Synthetic opioids, excl. methadone",219,100,0.1027309306,
,New Hampshire,2015,May,12 month-ending,"Synthetic opioids, excl. methadone",234,100,0.1026518392,
,New Hampshire,2015,June,12 month-ending,"Synthetic opioids, excl. methadone",252,100,0.1030573686,
,New Hampshire,2015,July,12 month-ending,"Synthetic opioids, excl. methadone",267,100,0.1020842195,
,New Hampshire,2015,August,12 month-ending,"Synthetic opioids, excl. methadone",281,100,0.1106006466,
,New Hampshire,2015,September,12 month-ending,"Synthetic opioids, excl. methadone",313,100,0.118895966,
,New Hampshire,2015,October,12 month-ending,"Synthetic opioids, excl. methadone",308,100,0.1270971022,
,New Hampshire,2015,November,12 month-ending,"Synthetic opioids, excl. methadone",304,100,0.1278118609,
,New Hampshire,2015,December,12 month-ending,"Synthetic opioids, excl. methadone",285,100,0.1364721938,
,New Hampshire,2016,January,12 month-ending,"Synthetic opioids, excl. methadone",285,100,0.0946888181,
,New Hampshire,2016,February,12 month-ending,"Synthetic opioids, excl. methadone",288,100,0.0346320346,
,New Hampshire,2016,March,12 month-ending,"Synthetic opioids, excl. methadone",295,100,0.034581136,
,New Hampshire,2016,April,12 month-ending,"Synthetic opioids, excl. methadone",299,100,0.0346170489,
,New Hampshire,2016,May,12 month-ending,"Synthetic opioids, excl. methadone",306,100,0.0347101701,
,New Hampshire,2016,June,12 month-ending,"Synthetic opioids, excl. methadone",301,100,0.0433613737,
,New Hampshire,2016,July,12 month-ending,"Synthetic opioids, excl. methadone",315,100,0.0432451133,
,New Hampshire,2016,August,12 month-ending,"Synthetic opioids, excl. methadone",320,100,0.0431145986,
,New Hampshire,2016,September,12 month-ending,"Synthetic opioids, excl. methadone",317,100,0.0429848693,
,New Hampshire,2016,October,12 month-ending,"Synthetic opioids, excl. methadone",326,100,0.0426839679,
,New Hampshire,2016,November,12 month-ending,"Synthetic opioids, excl. methadone",331,100,0.0425966945,
,New Hampshire,2016,December,12 month-ending,"Synthetic opioids, excl. methadone",347,100,0.050382064,
,New Hampshire,2017,January,12 month-ending,"Synthetic opioids, excl. methadone",352,100,0.0669008195,*Likely underreported due to incomplete data
,New Hampshire,2017,February,12 month-ending,"Synthetic opioids, excl. methadone",351,100,0.0917890521,*Likely underreported due to incomplete data
,New Hampshire,2017,March,12 month-ending,"Synthetic opioids, excl. methadone",345,100,0.0995933272,*Likely underreported due to incomplete data
,New Hampshire,2017,April,12 month-ending,"Synthetic opioids, excl. methadone",349,100,0.1574411667,*Likely underreported due to incomplete data
,New Mexico,2015,January,12 month-ending,Cocaine,74,100,0.0410533107,
,New Mexico,2015,February,12 month-ending,Cocaine,72,100,0.0411305012,
,New Mexico,2015,March,12 month-ending,Cocaine,69,100,0.0409836066,
,New Mexico,2015,April,12 month-ending,Cocaine,68,100,0.0408806868,
,New Mexico,2015,May,12 month-ending,Cocaine,60,100,0.0411474253,
,New Mexico,2015,June,12 month-ending,Cocaine,57,100,0.0352009387,
,New Mexico,2015,July,12 month-ending,Cocaine,52,100,0.0411982814,
,New Mexico,2015,August,12 month-ending,Cocaine,53,100,0.0526716217,
,New Mexico,2015,September,12 month-ending,Cocaine,47,100,0.0642786186,
,New Mexico,2015,October,12 month-ending,Cocaine,48,100,0.0702864171,
,New Mexico,2015,November,12 month-ending,Cocaine,48,100,0.0935125658,
,New Mexico,2015,December,12 month-ending,Cocaine,50,100,0.0937756418,
,New Mexico,2016,January,12 month-ending,Cocaine,44,100,0.0941785861,
,New Mexico,2016,February,12 month-ending,Cocaine,46,100,0.0933380002,
,New Mexico,2016,March,12 month-ending,Cocaine,52,100,0.092469514,
,New Mexico,2016,April,12 month-ending,Cocaine,52,100,0.091832635,
,New Mexico,2016,May,12 month-ending,Cocaine,50,100,0.0911213623,
,New Mexico,2016,June,12 month-ending,Cocaine,51,100,0.0969489592,
,New Mexico,2016,July,12 month-ending,Cocaine,55,100,0.0795680591,
,New Mexico,2016,August,12 month-ending,Cocaine,57,100,0.0679771144,
,New Mexico,2016,September,12 month-ending,Cocaine,57,100,0.0566957705,
,New Mexico,2016,October,12 month-ending,Cocaine,57,100,0.0508388409,
,New Mexico,2016,November,12 month-ending,Cocaine,55,100,0.0339481725,
,New Mexico,2016,December,12 month-ending,Cocaine,56,100,0.0506443081,
,New Mexico,2017,January,12 month-ending,Cocaine,59,100,0.0562018771,*Likely underreported due to incomplete data
,New Mexico,2017,February,12 month-ending,Cocaine,54,100,0.0728903841,*Likely underreported due to incomplete data
,New Mexico,2017,March,12 month-ending,Cocaine,52,100,0.1240834743,*Likely underreported due to incomplete data
,New Mexico,2017,April,12 month-ending,Cocaine,48,100,0.1355396171,*Likely underreported due to incomplete data
,New Mexico,2015,January,12 month-ending,Heroin,158,100,0.0410533107,
,New Mexico,2015,February,12 month-ending,Heroin,163,100,0.0411305012,
,New Mexico,2015,March,12 month-ending,Heroin,161,100,0.0409836066,
,New Mexico,2015,April,12 month-ending,Heroin,155,100,0.0408806868,
,New Mexico,2015,May,12 month-ending,Heroin,153,100,0.0411474253,
,New Mexico,2015,June,12 month-ending,Heroin,154,100,0.0352009387,
,New Mexico,2015,July,12 month-ending,Heroin,162,100,0.0411982814,
,New Mexico,2015,August,12 month-ending,Heroin,164,100,0.0526716217,
,New Mexico,2015,September,12 month-ending,Heroin,157,100,0.0642786186,
,New Mexico,2015,October,12 month-ending,Heroin,152,100,0.0702864171,
,New Mexico,2015,November,12 month-ending,Heroin,153,100,0.0935125658,
,New Mexico,2015,December,12 month-ending,Heroin,153,100,0.0937756418,
,New Mexico,2016,January,12 month-ending,Heroin,139,100,0.0941785861,
,New Mexico,2016,February,12 month-ending,Heroin,145,100,0.0933380002,
,New Mexico,2016,March,12 month-ending,Heroin,149,100,0.092469514,
,New Mexico,2016,April,12 month-ending,Heroin,158,100,0.091832635,
,New Mexico,2016,May,12 month-ending,Heroin,158,100,0.0911213623,
,New Mexico,2016,June,12 month-ending,Heroin,151,100,0.0969489592,
,New Mexico,2016,July,12 month-ending,Heroin,152,100,0.0795680591,
,New Mexico,2016,August,12 month-ending,Heroin,154,100,0.0679771144,
,New Mexico,2016,September,12 month-ending,Heroin,153,100,0.0566957705,
,New Mexico,2016,October,12 month-ending,Heroin,153,100,0.0508388409,
,New Mexico,2016,November,12 month-ending,Heroin,160,100,0.0339481725,
,New Mexico,2016,December,12 month-ending,Heroin,164,100,0.0506443081,
,New Mexico,2017,January,12 month-ending,Heroin,164,100,0.0562018771,*Likely underreported due to incomplete data
,New Mexico,2017,February,12 month-ending,Heroin,156,100,0.0728903841,*Likely underreported due to incomplete data
,New Mexico,2017,March,12 month-ending,Heroin,160,100,0.1240834743,*Likely underreported due to incomplete data
,New Mexico,2017,April,12 month-ending,Heroin,160,100,0.1355396171,*Likely underreported due to incomplete data
,New Mexico,2015,January,12 month-ending,Methadone,42,100,0.0410533107,
,New Mexico,2015,February,12 month-ending,Methadone,44,100,0.0411305012,
,New Mexico,2015,March,12 month-ending,Methadone,42,100,0.0409836066,
,New Mexico,2015,April,12 month-ending,Methadone,43,100,0.0408806868,
,New Mexico,2015,May,12 month-ending,Methadone,41,100,0.0411474253,
,New Mexico,2015,June,12 month-ending,Methadone,39,100,0.0352009387,
,New Mexico,2015,July,12 month-ending,Methadone,37,100,0.0411982814,
,New Mexico,2015,August,12 month-ending,Methadone,35,100,0.0526716217,
,New Mexico,2015,September,12 month-ending,Methadone,34,100,0.0642786186,
,New Mexico,2015,October,12 month-ending,Methadone,37,100,0.0702864171,
,New Mexico,2015,November,12 month-ending,Methadone,35,100,0.0935125658,
,New Mexico,2015,December,12 month-ending,Methadone,34,100,0.0937756418,
,New Mexico,2016,January,12 month-ending,Methadone,37,100,0.0941785861,
,New Mexico,2016,February,12 month-ending,Methadone,35,100,0.0933380002,
,New Mexico,2016,March,12 month-ending,Methadone,38,100,0.092469514,
,New Mexico,2016,April,12 month-ending,Methadone,38,100,0.091832635,
,New Mexico,2016,May,12 month-ending,Methadone,38,100,0.0911213623,
,New Mexico,2016,June,12 month-ending,Methadone,44,100,0.0969489592,
,New Mexico,2016,July,12 month-ending,Methadone,44,100,0.0795680591,
,New Mexico,2016,August,12 month-ending,Methadone,42,100,0.0679771144,
,New Mexico,2016,September,12 month-ending,Methadone,42,100,0.0566957705,
,New Mexico,2016,October,12 month-ending,Methadone,39,100,0.0508388409,
,New Mexico,2016,November,12 month-ending,Methadone,41,100,0.0339481725,
,New Mexico,2016,December,12 month-ending,Methadone,44,100,0.0506443081,
,New Mexico,2017,January,12 month-ending,Methadone,42,100,0.0562018771,*Likely underreported due to incomplete data
,New Mexico,2017,February,12 month-ending,Methadone,44,100,0.0728903841,*Likely underreported due to incomplete data
,New Mexico,2017,March,12 month-ending,Methadone,39,100,0.1240834743,*Likely underreported due to incomplete data
,New Mexico,2017,April,12 month-ending,Methadone,37,100,0.1355396171,*Likely underreported due to incomplete data
,New Mexico,2015,January,12 month-ending,Natural & semi-synthetic opioids,223,100,0.0410533107,
,New Mexico,2015,February,12 month-ending,Natural & semi-synthetic opioids,212,100,0.0411305012,
,New Mexico,2015,March,12 month-ending,Natural & semi-synthetic opioids,212,100,0.0409836066,
,New Mexico,2015,April,12 month-ending,Natural & semi-synthetic opioids,202,100,0.0408806868,
,New Mexico,2015,May,12 month-ending,Natural & semi-synthetic opioids,194,100,0.0411474253,
,New Mexico,2015,June,12 month-ending,Natural & semi-synthetic opioids,189,100,0.0352009387,
,New Mexico,2015,July,12 month-ending,Natural & semi-synthetic opioids,187,100,0.0411982814,
,New Mexico,2015,August,12 month-ending,Natural & semi-synthetic opioids,181,100,0.0526716217,
,New Mexico,2015,September,12 month-ending,Natural & semi-synthetic opioids,180,100,0.0642786186,
,New Mexico,2015,October,12 month-ending,Natural & semi-synthetic opioids,184,100,0.0702864171,
,New Mexico,2015,November,12 month-ending,Natural & semi-synthetic opioids,178,100,0.0935125658,
,New Mexico,2015,December,12 month-ending,Natural & semi-synthetic opioids,168,100,0.0937756418,
,New Mexico,2016,January,12 month-ending,Natural & semi-synthetic opioids,164,100,0.0941785861,
,New Mexico,2016,February,12 month-ending,Natural & semi-synthetic opioids,167,100,0.0933380002,
,New Mexico,2016,March,12 month-ending,Natural & semi-synthetic opioids,170,100,0.092469514,
,New Mexico,2016,April,12 month-ending,Natural & semi-synthetic opioids,169,100,0.091832635,
,New Mexico,2016,May,12 month-ending,Natural & semi-synthetic opioids,168,100,0.0911213623,
,New Mexico,2016,June,12 month-ending,Natural & semi-synthetic opioids,159,100,0.0969489592,
,New Mexico,2016,July,12 month-ending,Natural & semi-synthetic opioids,161,100,0.0795680591,
,New Mexico,2016,August,12 month-ending,Natural & semi-synthetic opioids,158,100,0.0679771144,
,New Mexico,2016,September,12 month-ending,Natural & semi-synthetic opioids,159,100,0.0566957705,
,New Mexico,2016,October,12 month-ending,Natural & semi-synthetic opioids,156,100,0.0508388409,
,New Mexico,2016,November,12 month-ending,Natural & semi-synthetic opioids,154,100,0.0339481725,
,New Mexico,2016,December,12 month-ending,Natural & semi-synthetic opioids,158,100,0.0506443081,
,New Mexico,2017,January,12 month-ending,Natural & semi-synthetic opioids,157,100,0.0562018771,*Likely underreported due to incomplete data
,New Mexico,2017,February,12 month-ending,Natural & semi-synthetic opioids,154,100,0.0728903841,*Likely underreported due to incomplete data
,New Mexico,2017,March,12 month-ending,Natural & semi-synthetic opioids,156,100,0.1240834743,*Likely underreported due to incomplete data
,New Mexico,2017,April,12 month-ending,Natural & semi-synthetic opioids,159,100,0.1355396171,*Likely underreported due to incomplete data
,New Mexico,2015,January,12 month-ending,Psychostimulants with abuse potential,127,100,0.0410533107,
,New Mexico,2015,February,12 month-ending,Psychostimulants with abuse potential,130,100,0.0411305012,
,New Mexico,2015,March,12 month-ending,Psychostimulants with abuse potential,126,100,0.0409836066,
,New Mexico,2015,April,12 month-ending,Psychostimulants with abuse potential,124,100,0.0408806868,
,New Mexico,2015,May,12 month-ending,Psychostimulants with abuse potential,120,100,0.0411474253,
,New Mexico,2015,June,12 month-ending,Psychostimulants with abuse potential,125,100,0.0352009387,
,New Mexico,2015,July,12 month-ending,Psychostimulants with abuse potential,121,100,0.0411982814,
,New Mexico,2015,August,12 month-ending,Psychostimulants with abuse potential,123,100,0.0526716217,
,New Mexico,2015,September,12 month-ending,Psychostimulants with abuse potential,126,100,0.0642786186,
,New Mexico,2015,October,12 month-ending,Psychostimulants with abuse potential,117,100,0.0702864171,
,New Mexico,2015,November,12 month-ending,Psychostimulants with abuse potential,121,100,0.0935125658,
,New Mexico,2015,December,12 month-ending,Psychostimulants with abuse potential,118,100,0.0937756418,
,New Mexico,2016,January,12 month-ending,Psychostimulants with abuse potential,113,100,0.0941785861,
,New Mexico,2016,February,12 month-ending,Psychostimulants with abuse potential,118,100,0.0933380002,
,New Mexico,2016,March,12 month-ending,Psychostimulants with abuse potential,119,100,0.092469514,
,New Mexico,2016,April,12 month-ending,Psychostimulants with abuse potential,114,100,0.091832635,
,New Mexico,2016,May,12 month-ending,Psychostimulants with abuse potential,115,100,0.0911213623,
,New Mexico,2016,June,12 month-ending,Psychostimulants with abuse potential,114,100,0.0969489592,
,New Mexico,2016,July,12 month-ending,Psychostimulants with abuse potential,123,100,0.0795680591,
,New Mexico,2016,August,12 month-ending,Psychostimulants with abuse potential,126,100,0.0679771144,
,New Mexico,2016,September,12 month-ending,Psychostimulants with abuse potential,125,100,0.0566957705,
,New Mexico,2016,October,12 month-ending,Psychostimulants with abuse potential,129,100,0.0508388409,
,New Mexico,2016,November,12 month-ending,Psychostimulants with abuse potential,127,100,0.0339481725,
,New Mexico,2016,December,12 month-ending,Psychostimulants with abuse potential,135,100,0.0506443081,
,New Mexico,2017,January,12 month-ending,Psychostimulants with abuse potential,133,100,0.0562018771,*Likely underreported due to incomplete data
,New Mexico,2017,February,12 month-ending,Psychostimulants with abuse potential,132,100,0.0728903841,*Likely underreported due to incomplete data
,New Mexico,2017,March,12 month-ending,Psychostimulants with abuse potential,134,100,0.1240834743,*Likely underreported due to incomplete data
,New Mexico,2017,April,12 month-ending,Psychostimulants with abuse potential,153,100,0.1355396171,*Likely underreported due to incomplete data
,New Mexico,2015,January,12 month-ending,"Synthetic opioids, excl. methadone",67,100,0.0410533107,
,New Mexico,2015,February,12 month-ending,"Synthetic opioids, excl. methadone",61,100,0.0411305012,
,New Mexico,2015,March,12 month-ending,"Synthetic opioids, excl. methadone",59,100,0.0409836066,
,New Mexico,2015,April,12 month-ending,"Synthetic opioids, excl. methadone",56,100,0.0408806868,
,New Mexico,2015,May,12 month-ending,"Synthetic opioids, excl. methadone",57,100,0.0411474253,
,New Mexico,2015,June,12 month-ending,"Synthetic opioids, excl. methadone",61,100,0.0352009387,
,New Mexico,2015,July,12 month-ending,"Synthetic opioids, excl. methadone",59,100,0.0411982814,
,New Mexico,2015,August,12 month-ending,"Synthetic opioids, excl. methadone",60,100,0.0526716217,
,New Mexico,2015,September,12 month-ending,"Synthetic opioids, excl. methadone",57,100,0.0642786186,
,New Mexico,2015,October,12 month-ending,"Synthetic opioids, excl. methadone",57,100,0.0702864171,
,New Mexico,2015,November,12 month-ending,"Synthetic opioids, excl. methadone",48,100,0.0935125658,
,New Mexico,2015,December,12 month-ending,"Synthetic opioids, excl. methadone",41,100,0.0937756418,
,New Mexico,2016,January,12 month-ending,"Synthetic opioids, excl. methadone",39,100,0.0941785861,
,New Mexico,2016,February,12 month-ending,"Synthetic opioids, excl. methadone",44,100,0.0933380002,
,New Mexico,2016,March,12 month-ending,"Synthetic opioids, excl. methadone",47,100,0.092469514,
,New Mexico,2016,April,12 month-ending,"Synthetic opioids, excl. methadone",48,100,0.091832635,
,New Mexico,2016,May,12 month-ending,"Synthetic opioids, excl. methadone",56,100,0.0911213623,
,New Mexico,2016,June,12 month-ending,"Synthetic opioids, excl. methadone",57,100,0.0969489592,
,New Mexico,2016,July,12 month-ending,"Synthetic opioids, excl. methadone",56,100,0.0795680591,
,New Mexico,2016,August,12 month-ending,"Synthetic opioids, excl. methadone",58,100,0.0679771144,
,New Mexico,2016,September,12 month-ending,"Synthetic opioids, excl. methadone",60,100,0.0566957705,
,New Mexico,2016,October,12 month-ending,"Synthetic opioids, excl. methadone",62,100,0.0508388409,
,New Mexico,2016,November,12 month-ending,"Synthetic opioids, excl. methadone",70,100,0.0339481725,
,New Mexico,2016,December,12 month-ending,"Synthetic opioids, excl. methadone",78,100,0.0506443081,
,New Mexico,2017,January,12 month-ending,"Synthetic opioids, excl. methadone",82,100,0.0562018771,*Likely underreported due to incomplete data
,New Mexico,2017,February,12 month-ending,"Synthetic opioids, excl. methadone",79,100,0.0728903841,*Likely underreported due to incomplete data
